"panel","cohort","mechanism","endpoint","arm","score","estimand","n","events","non_events","log_odds","odds_ratio","ci_lower","ci_upper","p_value","cohort_short","Inflammation_z","probability","p_nonlinearity","linear_AIC","spline_AIC","delta_AIC","minus_log10_p","omitted","k","tau2","I2","label","group","model","module"
"b_cohort_spline_predictions","GSE92415 golimumab","anti-TNF",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246821383833343,0.644553665619062,NA,"GLM · 92415",0.688815842619192,0.435307948339182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE92415 golimumab","anti-TNF",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247001806950118,0.637637698935739,NA,"GLM · 92415",0.721227830952579,0.431736263911096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE92415 golimumab","anti-TNF",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247054026803539,0.630419679288266,NA,"GLM · 92415",0.753639819285967,0.427958727155271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE92415 golimumab","anti-TNF",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246813646510502,0.623120349250792,NA,"GLM · 92415",0.786051807619355,0.423985723467778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE92415 golimumab","anti-TNF",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246094599260435,0.615996592443951,NA,"GLM · 92415",0.818463795952742,0.41982777295726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE92415 golimumab","anti-TNF",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.244694944499093,0.609336532554371,NA,"GLM · 92415",0.850875784286129,0.415495525340338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE92415 golimumab","anti-TNF",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24240777750822,0.603448780258784,NA,"GLM · 92415",0.883287772619517,0.410999752469322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE92415 golimumab","anti-TNF",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239037882568635,0.59864501396682,NA,"GLM · 92415",0.915699760952904,0.406351338428313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE92415 golimumab","anti-TNF",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.234423076562211,0.595216807936312,NA,"GLM · 92415",0.948111749286291,0.401561267182642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE92415 golimumab","anti-TNF",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.228456849451934,0.593410035514553,NA,"GLM · 92415",0.980523737619678,0.396640607814803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE92415 golimumab","anti-TNF",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.221106971603308,0.593402212034212,NA,"GLM · 92415",1.01293572595307,0.391600497427009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE92415 golimumab","anti-TNF",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.212424657649976,0.59528833985772,NA,"GLM · 92415",1.04534771428645,0.38645212183565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE92415 golimumab","anti-TNF",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.202541318978936,0.599078495881774,NA,"GLM · 92415",1.07775970261984,0.381206694225655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE92415 golimumab","anti-TNF",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19165386781645,0.604706574875186,NA,"GLM · 92415",1.11017169095323,0.37587543197229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE92415 golimumab","anti-TNF",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.180002817939221,0.612046388767883,NA,"GLM · 92415",1.14258367928662,0.370469531873715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE92415 golimumab","anti-TNF",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16784852548095,0.620930242277018,NA,"GLM · 92415",1.17499566762,0.365000144068968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE92415 golimumab","anti-TNF",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155449904292399,0.631166075951135,NA,"GLM · 92415",1.20740765595339,0.359478344942389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE92415 golimumab","anti-TNF",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.143047993628006,0.642551132239708,NA,"GLM · 92415",1.23981964428678,0.353915109336372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE92415 golimumab","anti-TNF",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.130854972915251,0.654881750274683,NA,"GLM · 92415",1.27223163262016,0.348321282409307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE92415 golimumab","anti-TNF",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.119048106530103,0.667959853345541,NA,"GLM · 92415",1.30464362095355,0.342707551484448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE92415 golimumab","anti-TNF",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.107767629379289,0.681597013892798,NA,"GLM · 92415",1.33705560928694,0.337084418238029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE92415 golimumab","anti-TNF",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0971175162305498,0.695616920435854,NA,"GLM · 92415",1.36946759762033,0.331462171571281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22314958602702,0.533732062605769,NA,"UST · 206285",-1.47190010533781,0.364441989606689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220737332984206,0.507927100687785,NA,"UST · 206285",-1.43942310016327,0.350957781870603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.217978322092708,0.482839960520416,NA,"UST · 206285",-1.40694609498873,0.337808195136928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.214827790502894,0.458701050646558,NA,"UST · 206285",-1.37446908981419,0.325014880408531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.211239914657325,0.435720527898254,NA,"UST · 206285",-1.34199208463965,0.312596520708542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.207170940728334,0.414081520343936,NA,"UST · 206285",-1.30951507946511,0.300568833756759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.202584138878085,0.393933042224845,NA,"UST · 206285",-1.27703807429057,0.288944620229239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.197456646152871,0.375382494423208,NA,"UST · 206285",-1.24456106911603,0.277733852761806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19178751104191,0.358488281383425,NA,"UST · 206285",-1.2120840639415,0.266943800226087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.185605179247083,0.34325406987922,NA,"UST · 206285",-1.17960705876696,0.256579181441732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178971795086764,0.329627039389271,NA,"UST · 206285",-1.14713005359242,0.24664234237145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.171981882507069,0.317502278425463,NA,"UST · 206285",-1.11465304841788,0.237133450947633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.164754663647124,0.306733808720467,NA,"UST · 206285",-1.08217604324334,0.228050703964667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.157421762978048,0.297150268793531,NA,"UST · 206285",-1.0496990380688,0.219390540900675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.150113768562052,0.288571613663694,NA,"UST · 206285",-1.01722203289426,0.211147860066753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142949042440014,0.280823317337321,NA,"UST · 206285",-0.984745027719723,0.203316233083126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136026660786611,0.27374612250434,NA,"UST · 206285",-0.952268022545184,0.195888114316068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129423609931629,0.267201175726782,NA,"UST · 206285",-0.919791017370645,0.188855042547791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123195252531789,0.261071529013322,NA,"UST · 206285",-0.887314012196106,0.182207832769978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117377762352918,0.255261326781845,NA,"UST · 206285",-0.854837007021567,0.175936756572205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111991415759133,0.249693822232594,NA,"UST · 206285",-0.822360001847028,0.170031710126175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.107043988480616,0.244309015051753,NA,"UST · 206285",-0.789882996672489,0.164482369237645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102533837833742,0.239061374326115,NA,"UST · 206285",-0.75740599149795,0.159278331346195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0984524845290799,0.233917876742345,NA,"UST · 206285",-0.724928986323411,0.154409244698303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0947861456757099,0.228856689533404,NA,"UST · 206285",-0.692451981148872,0.149864639792383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0915066307894898,0.223871068197909,NA,"UST · 206285",-0.659974975974333,0.145627877605414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0885745002204016,0.218966976598607,NA,"UST · 206285",-0.627497970799794,0.141676937914053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0859517181768075,0.214155578820218,NA,"UST · 206285",-0.595020965625255,0.137991043901877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0836023856946716,0.209451559989852,NA,"UST · 206285",-0.562543960450716,0.13455085726803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0814927498204005,0.204872025544253,NA,"UST · 206285",-0.530066955276177,0.131338375875682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0795911134307711,0.200435625810127,NA,"UST · 206285",-0.497589950101637,0.128336834563511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0778677090293349,0.196161832851712,NA,"UST · 206285",-0.465112944927099,0.125530610024928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0762945805914956,0.192070315177535,NA,"UST · 206285",-0.432635939752559,0.122905130360387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0748455040200982,0.188180369510156,NA,"UST · 206285",-0.40015893457802,0.120446789676218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0734959662982546,0.184510379818688,NA,"UST · 206285",-0.367681929403481,0.118142867926325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0722232139938188,0.181077283990599,NA,"UST · 206285",-0.335204924228942,0.11598145606013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.071006372078622,0.177896039060482,NA,"UST · 206285",-0.302727919054403,0.11395138644233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0698266235539251,0.17497908727209,NA,"UST · 206285",-0.270250913879864,0.112042168440151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0686674295185773,0.172335836992002,NA,"UST · 206285",-0.237773908705325,0.110243929025642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0675147594356881,0.169972183241804,NA,"UST · 206285",-0.205296903530786,0.108547358209333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0663572945412735,0.167890100266723,NA,"UST · 206285",-0.172819898356247,0.106943659103324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0651865658310435,0.166087340869294,NA,"UST · 206285",-0.140342893181708,0.105424502403261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0639969933560765,0.164557272704411,NA,"UST · 206285",-0.107865888007169,0.103981985077283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0627858055606737,0.163288870444226,NA,"UST · 206285",-0.0753888828326301,0.102608593053742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0615528340522978,0.162266866723569,NA,"UST · 206285",-0.0429118776580912,0.101297167706693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0603001969153181,0.161472047648267,NA,"UST · 206285",-0.0104348724835521,0.100040875947651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0590318984794812,0.160881664367892,NA,"UST · 206285",0.0220421326909868,0.0988331837427372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0577533822901586,0.160469923812183,NA,"UST · 206285",0.0545191378655259,0.0976678328855265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0564710757279022,0.160208520331323,NA,"UST · 206285",0.0869961430400648,0.0965388208667962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0551919600986137,0.160067174849907,NA,"UST · 206285",0.119473148214604,0.0954403836927606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0539231912332618,0.160014157069676,NA,"UST · 206285",0.151950153389143,0.0943669815126633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0526717852869662,0.160016776647671,NA,"UST · 206285",0.184427158563682,0.0933132869246693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0514443747056114,0.160041838943371,NA,"UST · 206285",0.216904163738221,0.0922741758355697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0502470316035281,0.160056068505701,NA,"UST · 206285",0.24938116891276,0.0912447207547563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0490851505767432,0.16002650845541,NA,"UST · 206285",0.281858174087299,0.09022018640613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0479633801223405,0.159920906454898,NA,"UST · 206285",0.314335179261838,0.089196027542999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0468855908452409,0.159708098547727,NA,"UST · 206285",0.346812184436377,0.0881678888505656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04585486889736,0.159358401402095,NA,"UST · 206285",0.379289189610916,0.0871316068182677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0448735240471755,0.158844021960381,NA,"UST · 206285",0.411766194785455,0.0860832134600523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0439431029793105,0.158139491604919,NA,"UST · 206285",0.444243199959994,0.0850189417546363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0430643995699588,0.157222129979615,NA,"UST · 206285",0.476720205134533,0.0839352326700122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0422374547911006,0.156072541714683,NA,"UST · 206285",0.509197210309072,0.082828743626973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0414615394749495,0.154675147549643,NA,"UST · 206285",0.541674215483611,0.0816963582453512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0407351134034949,0.153018749732717,NA,"UST · 206285",0.57415122065815,0.0805351972041622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0400557541260867,0.151097130035163,NA,"UST · 206285",0.606628225832689,0.0793426300330543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0394200486802402,0.148909677144204,NA,"UST · 206285",0.639105231007228,0.0781162876376478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0388234333509036,0.146462108589814,NA,"UST · 206285",0.671582236181767,0.0768540877580826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038258974091586,0.143776378752189,NA,"UST · 206285",0.704059241356306,0.0755559046384992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0377164493572204,0.140898821387145,NA,"UST · 206285",0.736536246530845,0.0742251004480823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0371844413231533,0.137881472751908,NA,"UST · 206285",0.769013251705384,0.0728653974802739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0366506263608501,0.134778927717295,NA,"UST · 206285",0.801490256879923,0.0714804530032512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0361018559996478,0.131647517473866,NA,"UST · 206285",0.833967262054462,0.0700738478841404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0355243367125982,0.128544424043627,NA,"UST · 206285",0.866444267229001,0.0686490760923474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
